Time,Enterprise_1_Production_Scale,Enterprise_2_Production_Scale
40.7,38.06355783296061,38.50806065356954
40.800000000000004,38.081984802564435,38.527000337809184
40.900000000000006,38.10024525896439,38.54576916710591
41.0,38.11834053935573,38.56436850799084
41.1,38.136271973380715,38.58279971938677
41.2,38.154040883107605,38.601064152584016
41.300000000000004,38.17164858301122,38.619163151218025
41.400000000000006,38.1890963799551,38.63709805124863
41.5,38.20638557317528,38.65487018094092
41.6,38.223517454265505,38.67248086084776
41.7,38.24049330716402,38.689931403793864
41.800000000000004,38.25731440814185,38.707223114861364
41.900000000000006,38.273982025792414,38.724357291376975
42.0,38.29049742102267,38.74133522290057
42.1,38.30686184704556,38.758158191215216
42.2,38.32307654937386,38.77482747031866
42.300000000000004,38.3391427658153,38.79134432641617
42.400000000000006,38.35506172646907,38.80771001791476
42.5,38.37083465372344,38.8239257954187
42.6,38.38646276225483,38.839992901726426
42.7,38.401947259027885,38.85591257182859
42.800000000000004,38.41728934329687,38.87168603290747
42.900000000000006,38.43249020660819,38.887314504337546
43.0,38.447551032804014,38.90279919768728
43.1,38.46247299802704,38.918141316722036
43.2,38.47725727072632,38.93334205740818
43.300000000000004,38.491905011664166,38.948402607918275
43.400000000000006,38.506417373924066,38.963324148637334
43.5,38.5207955029196,38.97810785217018
43.6,38.53504053640435,38.99275488334981
43.7,38.54915360448281,39.00726639924677
43.800000000000004,38.563135829622134,39.02164354917953
43.900000000000006,38.57698832666488,39.03588747472584
44.0,38.590712202842624,39.04999930973496
44.1,38.6043085577904,39.06398018034088
44.2,38.61777848356203,39.07783120497637
44.300000000000004,38.63112306464628,39.09155349438795
44.400000000000006,38.64434337798378,39.10514815165168
44.5,38.65744049298474,39.118616272189776
44.6,38.67041547154742,39.131958943788014
44.7,38.683269368077376,39.14517724661397
44.800000000000004,38.69600322950734,39.15827225323596
44.900000000000006,38.7086180953179,39.17124502864275
45.0,38.721114997558786,39.184096630264
45.1,38.73349496087083,39.196828107991365
45.2,38.745759002508585,39.20944050420031
45.300000000000004,38.75790813236355,39.22193485377258
45.400000000000006,38.76994335298801,39.2343121841193
45.5,38.78186565961941,39.2465735152047
45.6,38.79367604020541,39.25871985957048
45.7,38.805375475429365,39.2707522223607
45.800000000000004,38.8169649387364,39.28267160134725
45.900000000000006,38.82844539635999,39.29447898695596
46.0,38.839817807349064,39.30617536229309
46.1,38.85108312359554,39.31776170317248
46.2,38.86224228986236,39.3292389781431
46.300000000000004,38.87329624381199,39.340608148517155
46.400000000000006,38.88424591603532,39.35187016839858
46.5,38.895092230081,39.36302598471207
46.6,38.90583610248518,39.37407653723249
46.7,38.916478442801676,39.38502275861473
46.800000000000004,38.927020153632434,39.395865574423944
46.900000000000006,38.93746213065843,39.40660590316619
47.0,38.947805262670904,39.41724465631947
47.1,38.95805043160288,39.427782738365096
47.2,38.96819851256108,39.438221046819436
47.300000000000004,38.9782503738581,39.44856047226595
47.400000000000006,38.98820687704489,39.45880189838762
47.5,38.99806887694353,39.46894620199959
47.6,39.007837221680255,39.47899425308222
47.7,39.01751275271878,39.4889469148143
47.800000000000004,39.027096304893824,39.49880504360664
47.900000000000006,39.036588706444896,39.50856948913583
48.0,39.04599077905031,39.51824109437833
48.1,39.05530333786139,39.52782069564473
48.2,39.06452719153691,39.53730912261425
48.300000000000004,39.073663142277695,39.546707198369496
48.400000000000006,39.08271198586142,39.556015739431324
48.5,39.09167451167759,39.565235555794
48.6,39.10055150276263,39.574367450960466
48.7,39.1093437358352,39.58341222197782
48.800000000000004,39.118051981331625,39.5923706594729
48.900000000000006,39.1266770034414,39.6012435476881
49.0,39.13521956014291,39.61003166451725
49.1,39.14368040323919,39.618735781541666
49.2,39.15206027839385,39.62735666406631
49.300000000000004,39.160359925167036,39.63589507115608
49.400000000000006,39.16858007705155,39.64435175567216
49.5,39.17672146150897,39.65272746430852
49.6,39.18478480000589,39.66102293762846
49.7,39.192770808050255,39.669238910101264
49.800000000000004,39.20068019522767,39.677376110138894
49.900000000000006,39.20851366523782,39.68543526013277
50.0,38.7,39.2
